user_id,income,spending_score,saving_frequency,loan_behavior,age_group,employment_type,target_account,target_savings,target_loan,target_digital_service,income_to_spending_ratio,savings_capacity,financial_health_score
646,29196.997108025764,36.97286212416342,1.1690970530073954,2,0,0,2,0,0,0,768.8911363214501,341.3412327565837,32.78302110278726
647,15000.0,39.42766636500487,2.8672806899006136,1,4,0,0,0,3,0,371.03304119933944,430.092103485092,36.849028106800255
648,34771.873520098074,61.72728037510186,4.524646695830735,0,2,0,0,0,3,0,554.3341479523152,1573.3044263055597,43.65821202066071
649,30189.588003871555,74.76566142867271,1.7178147128900663,1,1,0,2,0,3,0,398.46003366964106,518.6011844914001,30.520414740819902
650,63383.89536613774,50.425431534721234,4.198229253993504,3,1,3,0,1,2,1,1232.539882982653,2661.0012375818274,38.988151274270315
651,159398.85720460955,56.17666025197928,2.33465421092324,2,2,4,1,0,2,2,2787.830847449535,3721.4121318909397,57.313747812372526
652,89433.62630780805,84.04429889270476,3.430824449809528,1,4,1,1,0,3,1,1051.6122476433256,3068.310717719565,43.93951438263972
653,29286.7082155283,54.81506358977136,4.799059691988199,4,1,0,2,0,0,0,524.7097527430815,1405.486609081615,28.49244830912778
654,15000.0,100.0,0.15933791449791293,4,3,4,0,0,0,0,148.5148514851485,23.90068717468694,7.318675828995824
655,200000.0,61.31019291263088,3.5244812387156554,0,0,1,1,0,3,2,3209.7477258726003,7048.9624774313115,74.78692389490513
656,38077.34432891004,14.784744816883645,6.577252418827442,0,2,0,0,1,3,0,2412.2876087411837,2504.443050898489,57.81302474006016
657,36722.44522199785,65.06683242209066,5.379363637806488,2,4,4,0,1,0,0,555.8378368647053,1975.4338651855585,37.089849835594414
658,35621.33126781934,57.62316769765555,1.2275555219550163,3,3,2,0,0,0,0,607.6323178497211,437.2716189720051,26.054743757942788
659,42551.390327487214,75.79505508165491,3.162967511292953,4,1,2,0,1,0,3,554.0902377404773,1345.8866516618727,23.67720207175237
660,32354.606014576297,63.46362702539917,7.182985797189215,3,2,2,0,0,0,0,501.90483389692497,2324.026754763543,36.14416739221385
661,22949.93525830473,47.23088032032452,2.096374939492888,2,1,0,2,0,0,0,475.8348822555829,481.11669138494267,31.33656086658182
662,23447.352014492153,25.514035274212684,4.798413981078802,1,2,0,0,0,3,0,884.337362155388,1125.1010172561537,45.183491310213505
663,35376.300015575696,45.819534854279496,3.009635475833737,0,3,2,0,1,3,0,755.5884552394728,1064.697675306142,43.93062398392672
664,23511.858340491202,32.989590915814,2.1998463055148423,0,3,0,0,0,3,0,691.7370202755831,517.224747061179,42.504146095965126
665,20531.660201868028,38.389531003905546,4.777410693154099,1,1,0,2,0,3,0,521.2466276847083,980.8817299661076,41.9832472259007
666,39543.00853231034,61.771568088412195,4.771332841901341,2,4,2,0,1,0,0,629.9509433413388,1886.7285527779727,37.09695377258231
667,29614.46567180725,83.39809008702812,1.3018424985566324,2,2,2,0,0,0,0,350.890235090272,385.53369983605165,23.84696011406909
668,120957.48399197696,57.89343059645962,5.303993887030928,2,1,0,1,0,2,2,2053.8366124531435,6415.577556840872,55.22079845316532
669,15000.0,26.082338759296313,0.05368084450143831,0,2,2,0,0,3,0,553.86649333788,8.052126675215746,37.890893937143616
670,86960.17041940766,58.89205336440281,2.142283776069361,2,2,3,1,0,2,1,1451.9483893850422,1862.933622537238,41.8981909631397
671,98407.09203780543,73.93262973291303,2.9078800334020394,0,2,2,3,0,3,2,1313.2742356509289,2861.560180818912,50.71065252778257
672,15000.0,37.804341913612355,2.1064687555536694,1,2,0,0,0,3,0,386.55468074664293,315.9703133330504,35.65206912838487
673,27607.697968969318,47.31965666654165,2.7983118949271764,3,2,0,0,0,0,0,571.3554249669561,772.5494961812369,29.65423205033989
674,26979.896867572024,50.29376389458394,1.8351478160566113,2,1,0,2,0,0,0,525.9878554246787,495.12098813957414,31.007522226710837
675,15000.0,34.3020337383552,2.6322314115715506,5,3,0,0,0,0,0,424.90469844242136,394.8347117357326,21.40405607547206
676,19491.751399913726,62.96560867687718,4.200664284346136,0,2,0,0,0,3,0,304.72236258043716,818.7830394497138,39.70655711329958
677,15000.0,47.58103702784437,2.7754244114871156,1,0,0,2,0,3,0,308.7624496653438,416.31366172306736,35.03464141740536
678,147534.35674727827,58.39064887814055,6.236265478175447,1,3,0,1,0,3,2,2484.134447663529,9200.634158278723,66.30127253017845
679,76767.96536831616,32.250156443958,2.746747326009883,1,4,4,1,0,3,1,2308.80012542816,2108.6220359864174,50.397056436891404
680,100432.7949664169,41.25083399353179,2.3117562051690403,3,4,0,1,0,2,2,2377.060651200216,2321.7613696608423,44.45990460491511
681,64688.43078172824,64.44762715655543,7.501009462025125,2,1,2,0,0,2,1,988.3999404132538,4852.285313773009,47.05017964908481
682,15000.0,42.54333695816466,4.877031402753353,3,0,2,2,0,0,0,344.4843929718024,731.5547104130029,32.24539541387378
683,23870.14483508511,84.53927702466811,3.8579893959303426,0,2,0,0,0,3,0,279.0547882255464,920.9076565307978,35.58215235394408
684,53717.7974362567,42.00727628770795,0.6754745429414084,3,0,4,0,0,0,3,1249.0397456676408,362.85004671074654,31.693053315592568
685,15000.0,54.49369451503772,5.795435339820293,0,4,1,0,0,3,0,270.3009797975388,869.3153009730439,43.69213177663305
686,64241.11749774899,68.65181663746179,4.220781732681007,3,1,0,0,1,2,1,922.3179035246773,2711.4773522151313,35.55942363741946
687,29963.632685732347,21.632685341339368,1.076063974617847,1,1,2,2,0,3,0,1323.9097453010913,322.42785681798387,39.8183174181143
688,26907.043029014832,14.783823760384479,3.737010222714219,1,2,0,0,0,3,0,1704.722723561341,1005.5189486243979,45.89866429915451
689,64136.44041316268,19.486873708598104,1.3742430887514978,1,1,2,0,0,3,1,3130.6114014968207,881.3905997491107,47.678399518415915
690,51813.74026677982,75.25168206854364,5.327875402080798,4,3,0,0,1,0,0,679.5094725937163,2760.5715225717954,29.968162443808833
691,27206.93185278237,38.96283708215107,5.502437465751491,0,2,3,0,0,3,0,680.8058145835204,1497.0444115489736,48.653693885629245
692,91808.83765177883,100.0,4.527973205672552,1,1,0,1,0,3,2,908.9983925918696,4157.079569311959,43.417713941700875
693,15292.98243710004,38.71504802685223,1.8582648585372021,3,1,1,2,0,0,0,385.06770599295544,284.1841184508962,27.032116599123967
694,59441.533938166984,53.69102606394074,4.3911412045465,1,2,0,0,1,3,0,1086.8608292093897,2610.1616893733426,45.93238398393825
695,58365.54468152742,80.84219905135751,0.8755286918647076,0,0,2,0,0,3,3,713.1473171303957,511.0070898498884,37.2557265097634
696,28349.448297157243,90.12185776318246,3.0255530983062435,1,2,2,0,0,3,0,311.1157848738655,857.7276113073676,29.696624303407447
697,47141.37845520424,91.23007153272795,2.2692574261383394,1,2,0,0,0,3,0,511.12806996442663,1069.7592313787013,31.72077623677194
698,15000.0,74.16732461186285,2.207946848752721,4,3,1,0,0,0,0,199.55479428667482,331.1920273129082,16.582428775132875
699,76055.72812512997,70.48125051622925,0.932182061227306,3,4,0,1,0,2,1,1063.995489388677,708.9778541182724,30.97925964423476
700,31322.07159651176,61.85053898402366,2.9187932762260265,1,4,3,0,0,3,0,498.3580427921819,914.2265197336873,35.731893074949674
701,23904.489933091492,65.56722152333276,1.2935005514766453,5,4,0,0,0,0,0,359.10301475798605,309.2047091122176,14.254454784905038
702,84053.38239409907,38.97628567342933,1.9306595004172766,1,1,3,1,0,3,1,2102.5810922190317,1622.7846126137363,48.87673834496851
703,20671.785859519317,33.63602233155386,3.841686148129106,0,0,3,2,0,3,0,596.8290949127567,794.1451339360648,45.090525001851304
704,15000.0,49.93251085178096,2.900182703688738,0,1,0,2,0,3,0,294.5073735644331,435.0274055533107,38.81386323702129
705,15000.0,46.59630754950143,1.9685360478657663,1,4,0,0,0,3,0,315.15049742880996,295.28040717986494,33.61781058583125
706,58971.40598433407,40.9354390134545,1.316670998839262,0,4,0,0,0,3,0,1406.2427238549662,776.4594002034878,46.240535391854436
707,15000.0,63.927748949134305,3.4576405728229136,4,4,3,0,0,0,0,231.02602882091756,518.6460859234371,21.129731355818965
708,147832.52816479892,69.10610417141021,3.598740706896604,3,0,0,1,0,2,2,2108.6969517425578,5320.109369101006,50.94276621247096
709,15000.0,51.768137725836944,1.6974687545557585,0,4,1,0,0,3,0,284.2624478797084,254.62031318336375,36.04130996394413
710,141091.6692491673,79.55060162110524,2.0723311870103758,2,2,3,1,0,2,2,1751.5905084463025,2923.886664124022,48.45287589963316
711,42993.91933069205,27.1662177173299,2.9790504425066526,2,0,0,0,0,0,3,1526.4356670877778,1280.8105440719346,41.123641207685736
712,33611.70036566842,46.12681081440564,1.2899233875418872,4,2,1,0,0,0,0,713.2182251423229,433.5651839672589,24.07682468533633
713,23483.76782349976,35.6635535879439,3.257121702747576,3,0,0,2,0,0,0,640.5207767754935,764.8948984020627,32.078286252606325
714,49976.53586094994,12.6692676585388,1.1183973069886615,1,2,0,0,0,3,0,3656.1238765217263,558.9362311950867,45.69824825445956
715,35238.41980370241,48.34638628314602,1.4440003664758458,3,1,2,0,0,0,3,714.1033509831275,508.84291110575987,28.266407437062966
716,87784.61229049493,47.56504983233433,0.07274704741306602,2,2,0,1,0,2,1,1807.5676354407535,63.86071352434253,40.189406586458254
717,39790.44626759204,80.26899486484263,1.3863910240454764,2,2,0,0,0,0,0,489.61410601628575,551.6511754815343,26.67707232864084
718,40955.50076884839,62.61623369109555,0.468492653975621,0,4,3,0,0,3,0,643.7900892988732,191.87351250098368,36.60483872350181
719,27149.40012376175,29.5162635134159,2.0079260746707877,0,3,0,0,0,3,0,889.669867735479,545.1398842017153,43.54247947141075
720,34698.21421351345,87.08185132668376,1.7154965153338302,1,2,4,0,0,3,0,393.931481808011,595.2466557158909,28.9542656080336
721,46455.09449134231,74.42067391050706,0.5177184339479075,0,3,4,0,0,3,0,615.9464253324647,240.50658768959806,35.44232098406287
722,15000.0,61.64195406937232,2.7036668637481136,0,4,0,0,0,3,0,239.45613164283435,405.55002956221705,36.078942913621766
723,15000.0,45.47031802300336,5.279243840181365,2,0,0,2,0,0,0,322.7866870326737,791.8865760272047,36.46442407576206
724,65815.54102512919,30.811215265530404,6.678969467219104,0,2,2,0,1,3,1,2068.9414244555683,4395.799889753442,60.358804086357964
725,41634.82978949134,42.55586447857894,0.6144969359913295,2,1,0,0,0,0,3,955.894924550691,255.84475336162959,33.04478693416514
726,31345.10303776013,71.77497239408372,3.090567782564249,1,0,0,2,0,3,0,430.71267506668744,968.7416558965824,34.09516169386379
727,36855.02111161611,87.69172611869217,3.527065663574891,4,3,2,0,1,0,0,415.54069048441653,1299.900794931089,20.886790325734573
728,47957.25461547291,80.86487056544378,4.035932605761921,1,4,0,0,1,3,0,585.8099363528011,1935.522475854135,37.49034202152968
729,23580.897982668113,40.223011564274515,2.144326153952466,0,1,3,2,0,3,0,572.0323937493264,505.65136277920175,40.960229591583655
730,19484.14271598513,27.607651334219774,3.4084369794317704,2,3,0,0,0,0,0,681.0815221548326,664.1047254568989,37.19217223521662
731,42475.223314514136,52.81772493822408,4.123610876195106,3,4,0,0,1,0,0,789.2422684769805,1751.5129282854643,34.17872142764822
732,16602.38731079921,14.63121268874297,5.7243595434330405,5,4,0,0,0,0,0,1062.13047198543,950.3803424634508,31.842954011277335
733,50342.36280776327,56.46335428369563,2.929788735913856,1,1,4,0,0,3,3,876.0776922144826,1474.9248749347346,40.63537917664124
734,15000.0,47.04794827402662,0.3928016313148428,1,4,2,0,0,3,0,312.1881482733068,58.920244697226416,30.376013607824365
735,82728.91936101695,40.67926996263515,2.2325775316575855,4,1,3,1,0,1,1,1984.893675805315,1846.9872658371864,36.87508494299153
736,53001.63207512579,18.10593865466409,3.3990683593577007,0,2,0,0,1,3,0,2774.0920262081536,1801.561705808783,53.777275402807746
737,44570.33523498369,60.27200213139433,1.836811871877602,2,0,0,0,0,0,3,727.4176407587455,818.6732089318264,32.533290364473075
738,79710.19606567349,39.34598320676177,3.885662769655529,1,0,0,1,0,3,1,1975.6662182993841,3097.269412143301,51.8441681110934
739,137637.6182510631,26.60166328579424,0.8462733526759525,0,3,0,1,0,3,2,4986.569715959876,1164.7904865166004,63.89973769840569
740,81756.12847579902,0.0,6.434052833138456,1,2,1,1,0,3,1,81756.12847579902,5260.232500461463,65.21933136143672
741,15000.0,49.44970189898727,1.7970506049704416,0,1,1,2,0,3,0,297.325840101765,269.55759074556624,36.70416083014343
742,15000.0,85.44503193339489,0.990454947431122,2,1,0,2,0,0,0,173.52067162815516,148.5682421146683,19.89190350818327
743,22029.662900556068,83.2251842909574,1.3201477706205038,4,3,4,0,0,0,0,261.5567194778014,290.82410365690316,14.40119126316074
744,37081.47657312627,40.858074868274564,4.865241768823066,0,0,0,0,1,3,3,885.8858581007361,1804.103486732079,48.97516387861647
745,54947.156770626934,37.955758792764385,1.4214708714319613,3,3,4,0,0,0,0,1410.5015143700084,781.0578281745167,34.24122133843644
746,20320.895070700124,59.375485121500475,3.2032258218771448,0,0,0,2,0,3,0,336.57526775654173,650.9241581412263,38.59553363359422
747,42167.852119049145,30.03229121623417,5.834896095027,1,1,0,0,1,3,3,1358.837857805019,2460.4503566511585,50.096904370617004
748,19844.72790508935,56.03583799638932,1.2776866366844377,0,1,0,2,0,3,0,347.93436201192713,253.55343652971416,35.31715125510889
749,22265.32373212798,65.32160556769381,5.111639862554721,4,2,0,0,0,0,0,335.7175017333075,1138.1231634183105,25.61202335799628
750,15000.0,74.53866447768615,4.0875435210312245,3,1,1,2,0,0,0,198.5738046034815,613.1315281546837,24.26735414652522
751,17351.138505076968,47.99691847040094,0.4062935717394039,2,1,0,2,0,0,0,354.1271379251901,70.49656036972823,26.683431150414016
752,15000.0,45.926524996460685,4.384009709406228,3,4,0,0,0,0,0,319.6486422365887,657.6014564109341,30.582714419520318
753,16635.61898598494,32.440348264868774,4.43526823896116,2,2,2,0,0,0,0,497.4714633418373,737.8343252399826,37.70959062214555
754,84365.4669323629,33.4623929192028,0.3593019546574924,4,0,2,1,0,1,1,2448.0443691231203,303.1267717439003,34.89921871194701
755,16991.710541923607,45.470422161969466,2.5996915860043184,2,2,3,0,0,0,0,365.6457107856728,441.73206927659675,31.50364084799947
756,200000.0,57.347310136323564,2.884957018176471,4,4,0,1,0,1,2,3427.7501316293224,5769.914036352941,58.30045200908823
757,53887.5270326346,68.27169252466499,2.0906870283677965,1,1,1,0,0,3,3,777.915553506179,1126.6195375794814,37.30454095832952
758,42102.77360927714,33.9364209863931,1.8510293303371548,0,0,1,0,0,3,3,1205.1255515175742,779.334688393171,45.33532918525112
759,18275.44758283799,79.85377137919043,0.7187748488844417,1,3,0,0,0,3,0,226.03086128325728,131.3593207464991,25.1218849384984
760,63592.314671434295,44.57752797914863,3.477245645641516,0,2,0,0,1,3,1,1395.2558967333046,2211.2609928751,50.75744862974017
761,22913.68797201751,49.57265411303128,0.09063576455491072,2,2,0,0,0,0,0,453.0845448768575,20.767996281164688,26.84947830090707
762,40038.943690150445,35.05576641704353,2.707572855994038,1,0,0,0,0,3,3,1110.4726835379117,1084.0835711812513,42.411781166609465
763,200000.0,1.5151947945411663,2.061700110820898,2,0,0,1,0,2,2,79516.70400800306,4123.400221641796,75.82036126273356
764,33629.269412528854,67.680907927221,2.3538928965900956,0,2,0,0,0,3,0,489.64509100789314,791.5969838766624,37.89745809024176
765,91073.18208389165,64.73687794184866,3.7027859563450845,0,1,2,3,0,3,2,1385.4199489737812,3372.2449961989273,52.67283274109877
766,20691.09844387171,44.37344885763573,2.074405177870787,1,2,2,0,0,3,0,456.0177585087778,429.2172174780166,35.41234027298877
767,35313.09748244232,51.33981434449744,3.3200075489313625,4,2,4,0,1,0,0,674.6890092122544,1172.397502178576,27.434671725451704
768,149737.7198850116,60.31878435408199,2.4355644163812604,1,1,2,3,0,3,2,2441.9551278179174,3646.9586234199896,58.75491593894845
769,21991.83118839999,18.749082862269148,1.8292874408417037,1,4,0,0,0,3,0,1113.5621507981841,402.2938059405098,40.30712454690958
770,154810.77542402793,39.418946453074106,2.6544838867192206,2,3,3,1,0,2,2,3830.1536534051256,4109.427088535901,60.387333567629206
771,63972.0500103621,65.88529359243654,3.712972710645472,2,3,3,0,1,2,1,956.4441833831784,2375.2647593252186,39.04329670487605
772,23156.402317823187,24.914211536615014,3.393430997282359,0,0,0,2,0,3,0,893.5792734849282,785.7965341084226,46.435300150806356
773,60230.020791800096,55.871158643332585,0.16108664847518073,1,0,1,0,0,3,1,1059.06090588962,97.02252186941529,37.19394572664387
774,79066.42173936941,22.8683639075319,3.700401819965376,0,2,4,1,0,3,1,3312.6033290626683,2925.7753090251254,58.64041520629826
775,59721.535905914294,59.328599648670526,3.093305217887315,4,1,1,0,1,0,3,989.937380507893,1847.3693863800931,30.265197687223385
776,15000.0,49.28717035405033,0.34376929980175935,0,4,4,0,0,3,0,298.2868173808837,51.5653949702639,33.830104528793456
777,20298.256189400305,17.69736368188981,4.080696401915166,1,1,0,2,0,3,0,1085.6212958547258,828.3102099723807,44.68157130533243
778,29791.699444387905,73.29478708914343,2.869105045830586,0,2,0,0,0,3,0,400.9931330530903,854.7551519976159,37.03759256271007
779,34216.15762708414,35.308168464039014,6.273568756267823,0,1,0,2,0,3,0,942.3818130890606,2146.5741744881,52.32873534514467
780,59667.1966215372,33.79495125971238,1.3000318586576287,3,2,1,0,0,0,0,1714.8233999862894,775.6925652478719,35.77451278968023
781,41863.13144381519,54.011383944618856,3.6834962922318115,0,0,3,0,1,3,3,760.9903340363097,1542.026894545062,44.9373420843029
782,15000.0,72.9727469885743,2.0681781732201703,0,2,4,0,0,3,0,202.77738235565153,310.2267259830255,32.54180694872548
783,49225.06779751339,29.68356362043206,5.017603426553671,1,1,0,0,1,3,3,1604.281315118646,2469.9186885313993,49.94350768852362
784,59187.6743843067,51.233596996959434,2.5704534872496767,0,4,0,0,0,3,0,1133.134185412352,1521.3916402333953,46.73172245196881
785,56830.72311257017,58.57633000661146,6.041340990775811,0,0,3,0,1,3,3,953.9144674783325,3433.3377707540044,51.73356060274337
786,86217.16617990361,63.862112145262884,0.7846811578243269,3,4,1,1,0,2,1,1329.237721812307,676.5298578237916,34.0403731225768
787,70766.26787044124,53.528831105544505,2.9559458383927883,3,3,0,0,0,2,1,1297.7770921490687,2091.812550102201,37.35937902976492
788,52435.759112980224,42.65944321833355,3.6847770164693943,4,1,0,0,1,0,3,1201.0175862930223,1932.1408002063513,33.32481721186812
789,34333.17719562509,33.44819558702561,3.9310715634519817,3,3,2,0,0,0,0,996.6611199965481,1349.6617655667985,36.039139448623864
790,15000.0,51.722877660927495,5.29186384271065,2,0,2,2,0,0,0,284.5064735743053,793.7795764065975,35.2391521532358
791,51210.2289527133,28.55721976028786,3.0996582592299404,0,4,0,0,1,3,0,1732.5793619303035,1587.3420913033403,50.72991835694497
792,42879.5435013413,0.0,0.567761306426929,3,2,0,0,0,0,0,42879.5435013413,243.4534563731187,37.71143131312212
793,45128.220872157515,58.73119608315336,1.5550031250253407,3,1,4,0,0,0,3,755.5218015278539,701.7452448303874,28.389411207851513
794,15000.0,68.07869682172391,0.949941831727461,3,1,2,2,0,0,0,217.14364471454232,142.49127475911916,19.284144299110142
795,15293.065474447458,2.7413512891632337,6.594625321905624,1,0,0,2,0,3,0,4087.5780680481907,1008.5203682735184,51.6995934808681
796,84332.47344340662,29.80538590580125,2.3492957049674605,0,4,0,1,0,3,1,2737.588605488795,1981.219176498776,55.60400891745601
797,35184.3224318802,62.38308522010396,2.024783509487901,3,0,2,0,0,0,3,555.1058663316752,712.4063585257628,26.609814461331048
798,62642.58252713591,91.14990939423397,3.4119850118462987,2,3,0,0,1,2,1,679.7899524690754,2137.355526859326,33.12250465027299
799,37147.60950259108,50.415874153508156,3.712930873250693,5,2,0,0,1,0,0,722.4930065699655,1379.2650618963128,24.772208816317974
800,37190.361662514006,35.43994117541731,2.579043518687058,0,4,1,0,0,3,0,1020.5933506721174,959.1556120333439,45.50817113479346
